"","atomic_number","element","symbol","atomic_weight","period","group","phase","most_stable_crystal","type","ionic_radius","atomic_radius","electronegativity","first_ionization_potential","density","melting_point_k","boiling_point_k","isotopes","discoverer","year_of_discovery","specific_heat_capacity","display_row","display_column","year","percentage","chemical"
"2326",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,1997,4.75238350686401,"Organometallic"
"2327",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,1998,5.02862711657936,"Organometallic"
"2328",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,1999,4.47943664726882,"Organometallic"
"2329",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2000,5.34145684993516,"Organometallic"
"2330",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2001,5.81017078888198,"Organometallic"
"2331",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2002,6.70995670995671,"Organometallic"
"2332",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2003,6.28584330548657,"Organometallic"
"2333",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2004,5.41117189095944,"Organometallic"
"2334",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2005,6.28394279507603,"Organometallic"
"2335",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2006,6.38781939096955,"Organometallic"
"2336",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2007,5.89159808779551,"Organometallic"
"2337",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2008,5.58515309408114,"Organometallic"
"2338",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2009,5.64940109483117,"Organometallic"
"2339",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2010,5.12643413529795,"Organometallic"
"2340",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2011,6.27626999372373,"Organometallic"
"2341",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2012,5.12731858119102,"Organometallic"
"2342",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2013,5.77985479429191,"Organometallic"
"2343",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2014,5.93296716377302,"Organometallic"
"2344",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2015,5.39043959769465,"Organometallic"
"2345",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2016,4.94065523128201,"Organometallic"
"2346",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2017,5.05110781728233,"Organometallic"
"2347",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2018,5.51169590643275,"Organometallic"
"2348",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2019,5.48770215633423,"Organometallic"
"2349",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2020,5.2059102265874,"Organometallic"
"2350",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2021,4.77742322402517,"Organometallic"
"2351",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2022,5.04868109611771,"Organometallic"
"2352",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,1996,1.61110422605032,"Rare-Earths"
"2353",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,1997,2.18335343787696,"Rare-Earths"
"2354",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,1998,1.37236962488564,"Rare-Earths"
"2355",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,1999,2.53643341862276,"Rare-Earths"
"2356",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2000,0.992466818127466,"Rare-Earths"
"2357",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2001,0.820865881106845,"Rare-Earths"
"2358",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2002,0.498897783965657,"Rare-Earths"
"2359",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2003,0.832326486776748,"Rare-Earths"
"2360",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2004,0.618627563294765,"Rare-Earths"
"2361",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2005,0.429455601869395,"Rare-Earths"
"2362",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2006,0.576368876080692,"Rare-Earths"
"2363",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2007,0.847064284056626,"Rare-Earths"
"2364",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2008,0.517160319699107,"Rare-Earths"
"2365",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2009,1.1984171848502,"Rare-Earths"
"2366",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2010,0.468933177022274,"Rare-Earths"
"2367",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2011,0.80689128775488,"Rare-Earths"
"2368",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2012,0.407251707829743,"Rare-Earths"
"2369",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2013,0.323325635103926,"Rare-Earths"
"2370",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2014,0.808743169398907,"Rare-Earths"
"2371",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2015,0.719495367632564,"Rare-Earths"
"2372",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2016,0.73508353221957,"Rare-Earths"
"2373",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2017,0.520652551197501,"Rare-Earths"
"2374",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2018,0.762424698795181,"Rare-Earths"
"2375",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2019,0.464278946371044,"Rare-Earths"
"2376",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2020,0.679545675177167,"Rare-Earths"
"2377",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2021,0.332778702163062,"Rare-Earths"
"2378",46,"Palladium","Pd",106.42,5,10,"solid","fcc","Transition Metal",0.86,1.8,2.2,8.3369,12.02,1825.15,3236,21,"Wollaston",1803,0.244,5,10,2022,0.423116615067079,"Rare-Earths"
"2379",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1996,0.477017602986545,"Organometallic"
"2380",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1997,0.658359952207944,"Organometallic"
"2381",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1998,0.6553782433914,"Organometallic"
"2382",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1999,0.479241038681598,"Organometallic"
"2383",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2000,1.01788641757812,"Organometallic"
"2384",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2001,0.987896474190308,"Organometallic"
"2385",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2002,1.38575192923019,"Organometallic"
"2386",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2003,0.925716866109731,"Organometallic"
"2387",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2004,1.28242957986245,"Organometallic"
"2388",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2005,1.62472845763939,"Organometallic"
"2389",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2006,1.48101155057753,"Organometallic"
"2390",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2007,1.58913797996114,"Organometallic"
"2391",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2008,1.21967878539508,"Organometallic"
"2392",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2009,1.25742985673249,"Organometallic"
"2393",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2010,1.08399524193239,"Organometallic"
"2394",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2011,1.2970957987029,"Organometallic"
"2395",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2012,1.09013992840872,"Organometallic"
"2396",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2013,1.54886088625553,"Organometallic"
"2397",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2014,1.28386076487493,"Organometallic"
"2398",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2015,1.41635589708818,"Organometallic"
"2399",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2016,1.613689943907,"Organometallic"
"2400",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2017,1.72861845271324,"Organometallic"
"2401",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2018,1.4452798663325,"Organometallic"
"2402",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2019,1.45299865229111,"Organometallic"
"2403",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2020,1.78340656500388,"Organometallic"
"2404",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2021,1.78106682961052,"Organometallic"
"2405",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2022,1.51533637539347,"Organometallic"
"2406",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1996,0.805552113025158,"Rare-Earths"
"2407",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1997,0.542822677925211,"Rare-Earths"
"2408",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1998,0.480329368709973,"Rare-Earths"
"2409",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,1999,0.522861274891534,"Rare-Earths"
"2410",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2000,0.609829008728925,"Rare-Earths"
"2411",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2001,0.992982920693764,"Rare-Earths"
"2412",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2002,0.243647754959972,"Rare-Earths"
"2413",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2003,0.536984830178547,"Rare-Earths"
"2414",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2004,0.263489517699622,"Rare-Earths"
"2415",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2005,1.1115321460149,"Rare-Earths"
"2416",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2006,1.0566762728146,"Rare-Earths"
"2417",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2007,0.649802738454398,"Rare-Earths"
"2418",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2008,0.928537846732487,"Rare-Earths"
"2419",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2009,1.50367439231204,"Rare-Earths"
"2420",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2010,0.69274219332836,"Rare-Earths"
"2421",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2011,0.523388943408571,"Rare-Earths"
"2422",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2012,1.14293221229637,"Rare-Earths"
"2423",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2013,0.554272517321016,"Rare-Earths"
"2424",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2014,1.81420765027322,"Rare-Earths"
"2425",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2015,0.551941651882515,"Rare-Earths"
"2426",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2016,0.420047732696897,"Rare-Earths"
"2427",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2017,0.477264838597709,"Rare-Earths"
"2428",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2018,0.950677710843373,"Rare-Earths"
"2429",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2019,0.634830396058367,"Rare-Earths"
"2430",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2020,0.291233860790215,"Rare-Earths"
"2431",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2021,0.76955074875208,"Rare-Earths"
"2432",47,"Silver","Ag",107.8682,5,11,"solid","fcc","Transition Metal",1.3,1.8,1.93,7.5762,10.501,1234.15,2435,27,"Prehistoric",NA,0.235,5,11,2022,0.371517027863777,"Rare-Earths"
"2433",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1996,0.427760350504239,"Organometallic"
"2434",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1997,0.295042793396893,"Organometallic"
"2435",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1998,0.338652698258009,"Organometallic"
"2436",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1999,0.386326959753533,"Organometallic"
"2437",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2000,0.567667425187795,"Organometallic"
"2438",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2001,0.464048222743147,"Organometallic"
"2439",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2002,0.581121776773951,"Organometallic"
"2440",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2003,0.623165500112892,"Organometallic"
"2441",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2004,0.544748848083165,"Organometallic"
"2442",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2005,0.592867487328023,"Organometallic"
"2443",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2006,0.625656282814141,"Organometallic"
"2444",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2007,0.622121324572701,"Organometallic"
"2445",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2008,0.483968542044767,"Organometallic"
"2446",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2009,0.630521580459251,"Organometallic"
"2447",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2010,0.738651625033575,"Organometallic"
"2448",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2011,0.557256699442743,"Organometallic"
"2449",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2012,0.56744223885454,"Organometallic"
"2450",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2013,0.519068680630894,"Organometallic"
"2451",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2014,0.686993045045658,"Organometallic"
"2452",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2015,0.578219761178288,"Organometallic"
"2453",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2016,0.68693602146167,"Organometallic"
